iter	RMSE
4773	4548.685763
4774	4547.566087
4775	4545.602111
4776	4544.89247
4777	4543.52567
4778	4542.899998
4779	4540.130273
4780	4540.08907
4781	4538.651887
4782	4536.627328
4783	4535.057043
4784	4533.987658
4785	4533.497606
4786	4533.145272
4787	4532.262475
4788	4531.678567
4789	4530.926747
4790	4530.903607
4791	4529.606538
4792	4528.81569
4793	4527.456819
4794	4527.155632
4795	4524.946862
4796	4524.419059
4797	4523.934685
4798	4523.564846
4799	4523.414386
4800	4521.883709
4801	4520.33165
4802	4519.131663
4803	4517.314908
4804	4516.872441
4805	4516.624769
4806	4516.333206
4807	4513.250067
4808	4511.960045
4809	4510.591683
4810	4509.463155
4811	4509.442447
4812	4508.346995
4813	4508.203883
4814	4507.030544
4815	4505.87949
4816	4504.969511
4817	4502.285336
4818	4501.851521
4819	4499.013429
4820	4498.776592
4821	4498.639632
4822	4498.619657
4823	4497.953354
4824	4497.483129
4825	4496.841695
4826	4496.297475
4827	4495.174531
4828	4494.753337
4829	4492.626941
4830	4491.346432
4831	4490.258401
4832	4487.196508
4833	4486.932933
4834	4486.746461
4835	4486.370138
4836	4486.114197
4837	4485.931205
4838	4484.922768
4839	4484.884033
4840	4483.462405
4841	4483.267287
4842	4483.135116
4843	4481.558121
4844	4481.519411
4845	4479.674662
4846	4479.266145
4847	4479.247397
4848	4478.938486
4849	4477.916417
4850	4477.70547
4851	4477.477939
4852	4476.652809
4853	4476.362445
4854	4475.788807
4855	4474.963983
4856	4474.38031
4857	4473.230101
4858	4471.666659
4859	4471.179662
4860	4470.793601
4861	4470.502575
4862	4469.493159
4863	4469.205791
4864	4469.166666
4865	4467.099442
4866	4467.060689
4867	4466.415139
4868	4465.859571
4869	4464.847783
4870	4463.588568
4871	4462.911556
4872	4460.432485
4873	4460.395764
4874	4458.707412
4875	4457.014679
4876	4456.641808
4877	4456.151549
4878	4456.132017
4879	4454.337881
4880	4453.13659
4881	4452.856404
4882	4452.234162
4883	4452.198362
4884	4451.488576
4885	4451.451057
4886	4451.31397
4887	4451.067719
4888	4449.419048
4889	4447.525312
4890	4444.786071
4891	4444.232521
4892	4443.071462
4893	4442.524354
4894	4442.487045
4895	4441.761621
4896	4441.618835
4897	4441.481371
4898	4441.445397
4899	4441.275385
4900	4437.288542
4901	4436.941153
4902	4435.926319
4903	4433.575023
4904	4432.658431
4905	4429.377601
4906	4428.305211
4907	4427.253584
4908	4426.937474
4909	4426.487055
4910	4426.252422
4911	4426.13479
4912	4422.299829
4913	4421.345975
4914	4419.909494
4915	4419.133155
4916	4418.868479
4917	4417.964082
4918	4417.39201
4919	4417.161089
4920	4416.919819
4921	4415.094744
4922	4414.95656
4923	4414.799729
4924	4412.619451
4925	4411.951403
4926	4408.275181
4927	4407.347958
4928	4406.417733
4929	4405.669231
4930	4404.621177
4931	4404.1404
4932	4403.976435
4933	4403.707095
4934	4403.156229
4935	4402.1705
4936	4402.153747
4937	4401.832839
4938	4401.439497
4939	4400.897295
4940	4398.05745
4941	4397.65088
4942	4397.522138
4943	4395.424619
4944	4395.25405
4945	4394.53146
4946	4393.664674
4947	4393.013311
4948	4392.544055
4949	4390.312723
4950	4389.778582
4951	4388.831297
4952	4388.046096
4953	4384.398215
4954	4383.363377
4955	4383.187432
4956	4382.598607
4957	4382.185871
4958	4382.065449
4959	4381.056706
4960	4380.434771
4961	4379.990526
4962	4379.092933
4963	4378.886205
4964	4377.991201
4965	4375.814886
4966	4374.227599
4967	4373.789374
4968	4373.296796
4969	4373.139793
4970	4373.12577
4971	4372.026775
4972	4370.509467
4973	4370.307151
4974	4370.155102
4975	4369.999951
4976	4369.851815
4977	4369.021612
4978	4368.760757
4979	4366.651882
4980	4366.084752
4981	4365.538398
4982	4364.89035
4983	4363.667902
4984	4363.227555
4985	4361.309185
4986	4360.899399
4987	4360.132984
4988	4359.280876
4989	4358.418804
4990	4356.937978
4991	4356.493447
4992	4351.945948
4993	4350.843814
4994	4350.149504
4995	4349.556162
4996	4348.591833
4997	4347.034077
4998	4345.983032
4999	4343.709994
5000	4342.320527
5001	4342.19595
5002	4341.915343
5003	4341.632832
5004	4341.08148
5005	4340.864797
5006	4340.066973
5007	4338.53718
5008	4337.720565
5009	4336.853996
5010	4336.224631
5011	4334.728207
5012	4334.282961
5013	4334.119566
5014	4333.337068
5015	4328.94432
5016	4328.15078
5017	4327.474878
5018	4326.031229
5019	4325.121926
5020	4325.007442
5021	4324.754726
5022	4324.596845
5023	4321.780257
5024	4320.859994
5025	4320.13402
5026	4319.979869
5027	4319.014966
5028	4318.626607
5029	4317.709347
5030	4317.694281
5031	4315.442723
5032	4315.086501
5033	4314.482512
5034	4314.20697
5035	4313.37306
5036	4313.198237
5037	4311.202169
5038	4310.533379
5039	4310.402648
5040	4309.506673
5041	4309.08576
5042	4308.202531
5043	4307.963967
5044	4306.691787
5045	4306.260324
5046	4304.436936
5047	4304.206788
5048	4302.037365
5049	4301.917081
5050	4301.411998
5051	4301.16645
5052	4300.404898
5053	4298.679027
5054	4297.139092
5055	4295.900786
5056	4293.958312
5057	4293.769699
5058	4292.338459
5059	4292.267063
5060	4291.147624
5061	4290.731209
5062	4290.103245
5063	4289.120688
5064	4288.515168
5065	4286.907311
5066	4286.760173
5067	4285.186409
5068	4283.032364
5069	4280.845673
5070	4279.038394
5071	4277.67873
5072	4277.29869
5073	4277.183229
5074	4276.202434
5075	4275.500101
5076	4274.619101
5077	4274.19377
5078	4273.568266
5079	4273.030975
5080	4272.610376
5081	4272.110871
5082	4270.620998
5083	4270.507306
5084	4269.722449
5085	4268.2121
5086	4268.100128
5087	4267.779763
5088	4263.531041
5089	4262.516967
5090	4260.79086
5091	4260.103845
5092	4257.530937
5093	4257.160769
5094	4255.288841
5095	4254.240977
5096	4253.523042
5097	4252.574721
5098	4251.962841
5099	4251.209986
5100	4251.06868
5101	4250.311042
5102	4248.982116
5103	4248.871984
5104	4247.044161
5105	4245.372857
5106	4244.340404
5107	4242.827237
5108	4240.701317
5109	4239.193866
5110	4239.026941
5111	4237.086915
5112	4236.732756
5113	4235.351602
5114	4234.011508
5115	4233.140604
5116	4232.404013
5117	4231.952991
5118	4231.765462
5119	4231.170425
5120	4230.304779
5121	4230.269338
5122	4229.466941
5123	4228.747077
5124	4228.232753
5125	4227.397009
5126	4223.89939
5127	4223.162989
5128	4219.773082
5129	4219.119117
5130	4218.955876
5131	4218.616884
5132	4218.464297
5133	4218.082071
5134	4217.480874
5135	4217.313652
5136	4215.678798
5137	4212.669462
5138	4211.961461
5139	4211.430422
5140	4210.227417
5141	4209.563711
5142	4208.09394
5143	4207.457961
5144	4207.422618
5145	4205.845399
5146	4204.748879
5147	4204.168083
5148	4203.668602
5149	4203.633548
5150	4201.075645
5151	4199.218724
5152	4197.703209
5153	4196.37787
5154	4196.365379
5155	4195.936768
5156	4195.106219
5157	4194.164498
5158	4193.593339
5159	4191.642027
5160	4190.695954
5161	4190.3049
5162	4189.78345
5163	4189.474659
5164	4188.435933
5165	4187.732602
5166	4186.898389
5167	4186.661923
5168	4183.995723
5169	4183.644174
5170	4181.951557
5171	4180.616626
5172	4178.25867
5173	4178.039531
5174	4176.467237
5175	4176.431885
5176	4175.618768
5177	4174.538002
5178	4174.227736
5179	4173.721987
5180	4173.566068
5181	4172.11148
5182	4172.098558
5183	4171.584966
5184	4171.346443
5185	4171.187225
5186	4169.949638
5187	4169.658964
5188	4169.646632
5189	4168.242298
5190	4167.44019
5191	4166.836356
5192	4164.951587
5193	4163.563138
5194	4163.403134
5195	4162.847844
5196	4160.441988
5197	4159.536524
5198	4158.962449
5199	4157.968744
5200	4157.739413
5201	4155.656127
5202	4153.64397
5203	4153.065095
5204	4152.981574
5205	4151.545112
5206	4151.263984
5207	4150.725756
5208	4148.776621
5209	4147.728658
5210	4147.007964
5211	4146.514308
5212	4146.30765
5213	4145.437061
5214	4144.125845
5215	4144.117149
5216	4143.012225
5217	4141.750041
5218	4141.714657
5219	4141.55857
5220	4141.289988
5221	4140.988653
5222	4139.220997
5223	4138.664215
5224	4137.507572
5225	4137.42572
5226	4136.300099
5227	4136.245061
5228	4135.338575
5229	4134.034918
5230	4133.455939
5231	4133.306514
5232	4133.271915
5233	4132.691793
5234	4131.290456
5235	4130.329336
5236	4129.918086
5237	4129.729716
5238	4128.798727
5239	4128.061624
5240	4128.027047
5241	4126.904577
5242	4126.870507
5243	4125.649074
5244	4125.427373
5245	4125.057626
5246	4124.476544
5247	4123.22883
5248	4123.085876
5249	4119.288035
5250	4116.571399
5251	4116.347433
5252	4115.391027
5253	4113.490196
5254	4112.664294
5255	4110.34504
5256	4109.209619
5257	4108.128018
5258	4107.097929
5259	4105.201877
5260	4104.129091
5261	4103.336732
5262	4102.50729
5263	4102.472065
5264	4101.085079
5265	4100.56387
5266	4099.026991
5267	4098.297496
5268	4095.538667
5269	4094.601177
5270	4093.836005
5271	4093.117239
5272	4093.050388
5273	4092.526801
5274	4092.052731
5275	4091.120195
5276	4090.576845
5277	4089.32508
5278	4089.145865
5279	4088.395311
5280	4088.000275
5281	4087.583506
5282	4085.808254
5283	4085.088799
5284	4082.858334
5285	4082.357942
5286	4081.808732
5287	4080.620708
5288	4078.073499
5289	4077.365012
5290	4076.044563
5291	4075.824368
5292	4075.258805
5293	4074.676576
5294	4073.80829
5295	4071.97675
5296	4070.523658
5297	4070.38369
5298	4069.962956
5299	4069.088282
5300	4067.981144
5301	4067.681036
5302	4067.38746
5303	4066.101822
5304	4065.537636
5305	4064.284715
5306	4063.584554
5307	4062.471624
5308	4061.793966
5309	4061.326072
5310	4058.888133
5311	4058.19794
5312	4057.46565
5313	4056.624865
5314	4055.553835
5315	4054.517918
5316	4054.184882
5317	4053.571726
5318	4052.96453
5319	4051.611132
5320	4051.290521
5321	4050.049463
5322	4049.303103
5323	4049.146932
5324	4048.328119
5325	4046.591026
5326	4046.507257
5327	4044.831921
5328	4044.704545
5329	4043.806629
5330	4043.576227
5331	4042.10724
5332	4040.333111
5333	4040.268159
5334	4039.978923
5335	4039.85587
5336	4039.318664
5337	4038.965901
5338	4038.35846
5339	4038.136784
5340	4038.101341
5341	4037.755785
5342	4037.395155
5343	4036.115089
5344	4035.601869
5345	4035.265993
5346	4034.735375
5347	4033.553286
5348	4031.844341
5349	4030.419705
5350	4030.136493
5351	4029.048537
5352	4028.929111
5353	4028.765848
5354	4027.501002
5355	4026.762246
5356	4026.30467
5357	4025.098029
5358	4024.640664
5359	4024.091433
5360	4024.054582
5361	4023.056782
5362	4021.2014
5363	4020.459373
5364	4019.818396
5365	4018.230413
5366	4014.893039
5367	4013.607716
5368	4013.531618
5369	4013.089739
5370	4012.581841
5371	4010.811573
5372	4009.817546
5373	4008.11022
5374	4007.717561
5375	4005.577516
5376	4003.922577
5377	4003.386214
5378	4002.964355
5379	4001.085208
5380	4000.29511
5381	3999.65607
5382	3998.961611
5383	3997.362798
5384	3995.284165
5385	3994.827972
5386	3994.177558
5387	3993.60471
5388	3991.45618
5389	3991.382995
5390	3990.159622
5391	3988.095545
5392	3986.02521
5393	3985.31193
5394	3984.93341
5395	3984.410448
5396	3983.969781
5397	3983.298688
5398	3982.824526
5399	3982.704832
5400	3980.715907
5401	3980.301374
5402	3980.011993
5403	3979.471565
5404	3977.927926
5405	3977.772384
5406	3975.775892
5407	3974.93
5408	3971.86679
5409	3971.646684
5410	3970.826128
5411	3970.321028
5412	3968.833877
5413	3967.693674
5414	3965.912337
5415	3964.801295
5416	3964.778376
5417	3963.192185
5418	3962.850676
5419	3960.873903
5420	3959.712459
5421	3959.280294
5422	3959.008397
5423	3958.261005
5424	3958.1869
5425	3956.429926
5426	3956.02749
5427	3955.954336
5428	3954.813813
5429	3954.323249
5430	3954.089159
5431	3953.87664
5432	3952.582959
5433	3952.401419
5434	3952.070704
5435	3950.866636
5436	3950.474839
5437	3948.795408
5438	3948.617547
5439	3948.035193
5440	3947.252809
5441	3946.462356
5442	3946.389363
5443	3946.05141
5444	3944.40517
5445	3944.141126
5446	3942.983029
5447	3942.483441
5448	3941.270626
5449	3941.176648
5450	3940.649226
5451	3939.648444
5452	3939.183956
5453	3938.517024
5454	3937.835628
5455	3936.663852
5456	3936.536985
5457	3933.082732
5458	3932.437669
5459	3932.266981
5460	3932.131627
5461	3930.584046
5462	3930.111256
5463	3928.876936
5464	3928.724477
5465	3927.576796
5466	3927.427478
5467	3926.877076
5468	3926.429263
5469	3924.998317
5470	3923.732522
5471	3923.229265
5472	3923.127273
5473	3922.748488
5474	3922.365367
5475	3920.674628
5476	3919.110245
5477	3917.475769
5478	3916.498267
5479	3915.898487
5480	3915.514357
5481	3913.60523
5482	3913.147296
5483	3912.224293
5484	3911.648889
5485	3911.173637
5486	3910.417835
5487	3909.800858
5488	3909.550439
5489	3909.514441
5490	3909.25889
5491	3908.775188
5492	3908.096055
5493	3907.581581
5494	3907.440052
5495	3906.859562
5496	3905.901749
5497	3905.684499
5498	3904.088056
5499	3903.250458
5500	3902.092961
5501	3902.060938
5502	3901.652071
5503	3901.290986
5504	3900.218186
5505	3899.167862
5506	3897.614634
5507	3896.992324
5508	3895.965202
5509	3895.877999
5510	3894.744482
5511	3894.219389
5512	3893.213405
5513	3892.970482
5514	3891.167786
5515	3890.801632
5516	3889.45958
5517	3887.637459
5518	3887.605686
5519	3886.834935
5520	3885.827952
5521	3885.209277
5522	3884.610651
5523	3883.396406
5524	3881.664791
5525	3881.186785
5526	3879.520195
5527	3879.186766
5528	3878.043985
5529	3877.706898
5530	3877.26607
5531	3877.125503
5532	3876.800339
5533	3876.418393
5534	3875.997633
5535	3875.911364
5536	3875.144413
5537	3874.526495
5538	3873.927702
5539	3873.355042
5540	3872.843083
5541	3871.244244
5542	3870.25756
5543	3870.059933
5544	3869.869338
5545	3869.695964
5546	3869.134309
5547	3868.550177
5548	3866.475475
5549	3865.920374
5550	3865.470046
5551	3863.859333
5552	3862.273191
5553	3862.200686
5554	3861.809463
5555	3859.650943
5556	3858.111737
5557	3857.688391
5558	3857.548907
5559	3856.504212
5560	3856.08093
5561	3854.703196
5562	3854.410293
5563	3854.317696
5564	3854.068896
5565	3853.667935
5566	3853.348458
5567	3853.258377
5568	3852.846084
5569	3852.246181
5570	3851.858933
5571	3851.55462
5572	3850.887839
5573	3850.446844
5574	3850.297403
5575	3849.803471
5576	3849.590185
5577	3849.435253
5578	3847.190907
5579	3846.615947
5580	3845.905382
5581	3845.253409
5582	3844.89798
5583	3843.74232
5584	3843.006489
5585	3842.526687
5586	3840.988955
5587	3839.977912
5588	3839.541637
5589	3839.175989
5590	3838.883729
5591	3836.820939
5592	3834.688816
5593	3834.391992
5594	3834.236959
5595	3833.858877
5596	3832.663707
5597	3832.426082
5598	3831.881351
5599	3830.166586
5600	3829.099003
5601	3828.676412
5602	3828.386836
5603	3827.69906
5604	3826.948137
5605	3825.816155
5606	3822.475872
5607	3822.241555
5608	3820.747397
5609	3820.340574
5610	3820.191436
5611	3819.887315
5612	3819.757476
5613	3818.652267
5614	3818.184552
5615	3817.457282
5616	3816.394685
5617	3813.156842
5618	3812.327022
5619	3811.307654
5620	3810.749117
5621	3810.556848
5622	3810.162228
5623	3809.889405
5624	3809.108902
5625	3808.123891
5626	3807.346776
5627	3806.246293
5628	3805.911278
5629	3805.17588
5630	3804.898885
5631	3804.365871
5632	3803.976885
5633	3803.442446
5634	3802.063595
5635	3801.669675
5636	3799.67538
5637	3799.314122
5638	3798.993214
5639	3798.471474
5640	3798.327947
5641	3798.130239
5642	3798.065902
5643	3797.983275
5644	3797.772133
5645	3795.710121
5646	3794.383365
5647	3793.288153
5648	3793.005747
5649	3791.009965
5650	3790.268361
5651	3789.717476
5652	3789.045502
5653	3788.530011
5654	3787.953682
5655	3787.691994
5656	3784.749685
5657	3784.667849
5658	3783.658392
5659	3783.324398
5660	3782.818187
5661	3782.408744
5662	3781.921028
5663	3781.359202
5664	3781.047015
5665	3780.724368
5666	3779.997536
5667	3779.939012
5668	3779.407878
5669	3777.958023
5670	3777.458615
5671	3777.09696
5672	3776.294205
5673	3775.507226
5674	3774.972453
5675	3774.813133
5676	3774.30045
5677	3772.578915
5678	3772.387481
5679	3771.511225
5680	3770.115249
5681	3769.761808
5682	3768.795329
5683	3768.412827
5684	3767.677789
5685	3767.276341
5686	3766.947924
5687	3766.034534
5688	3765.937462
5689	3765.41844
5690	3764.956534
5691	3762.821047
5692	3762.438311
5693	3762.126398
5694	3761.371022
5695	3760.517517
5696	3760.263144
5697	3760.237183
5698	3759.77528
5699	3759.527499
5700	3758.833608
5701	3757.546036
5702	3756.992145
5703	3755.689525
5704	3755.554091
5705	3754.971243
5706	3752.161336
5707	3752.027404
5708	3750.762517
5709	3749.690633
5710	3749.155682
5711	3749.084532
5712	3748.429278
5713	3746.642314
5714	3746.197261
5715	3745.288942
5716	3742.826208
5717	3741.364302
5718	3738.290274
5719	3738.197252
5720	3737.803983
5721	3737.60467
5722	3737.48467
5723	3736.492418
5724	3734.444806
5725	3733.988457
5726	3733.1726
5727	3733.053958
5728	3732.551746
5729	3731.762919
5730	3730.762909
5731	3730.337764
5732	3729.646486
5733	3729.153901
5734	3728.917743
5735	3727.483121
5736	3727.091482
5737	3726.865133
5738	3726.339929
5739	3725.978385
5740	3725.381705
5741	3724.917551
5742	3724.519311
5743	3723.683556
5744	3723.3605
5745	3721.63321
5746	3720.127842
5747	3718.07907
5748	3717.796029
5749	3717.603363
5750	3716.656473
5751	3714.477191
5752	3713.008236
5753	3712.818644
5754	3711.779568
5755	3711.347556
5756	3711.267822
5757	3710.301906
5758	3708.548342
5759	3708.30992
5760	3706.36092
5761	3706.317368
5762	3705.949655
5763	3704.340828
5764	3702.518055
5765	3700.897082
5766	3699.901062
5767	3699.460534
5768	3699.094909
5769	3697.800788
5770	3696.606711
5771	3696.597415
5772	3696.111872
5773	3695.134017
5774	3694.223795
5775	3692.570317
5776	3692.385537
5777	3692.006562
5778	3691.997473
5779	3691.689968
5780	3690.815903
5781	3690.456786
5782	3690.034155
5783	3689.673172
5784	3688.420722
5785	3688.310524
5786	3687.7187
5787	3687.501706
5788	3687.094263
5789	3686.812495
5790	3685.359936
5791	3684.561303
5792	3683.330867
5793	3682.181342
5794	3681.911823
5795	3681.733769
5796	3681.724993
5797	3681.551253
5798	3679.999655
5799	3678.440362
5800	3677.586494
5801	3675.847455
5802	3675.105292
5803	3674.55131
5804	3673.457037
5805	3672.989865
5806	3672.121741
5807	3671.015627
5808	3670.399999
5809	3669.235343
5810	3668.707892
5811	3668.438496
5812	3668.188682
5813	3666.969766
5814	3666.551915
5815	3666.513218
5816	3666.401163
5817	3665.319454
5818	3665.041644
5819	3664.113082
5820	3663.683183
5821	3662.564089
5822	3661.788901
5823	3661.636965
5824	3661.415275
5825	3661.162627
5826	3660.325989
5827	3658.89763
5828	3658.637469
5829	3658.583233
5830	3657.515042
5831	3657.506339
5832	3657.04705
5833	3655.883109
5834	3655.579606
5835	3655.394945
5836	3655.075955
5837	3654.90355
5838	3653.51018
5839	3652.459337
5840	3651.866232
5841	3649.924877
5842	3649.755585
5843	3649.093234
5844	3649.043874
5845	3648.794205
5846	3648.17391
5847	3647.503176
5848	3647.248392
5849	3646.901246
5850	3646.496488
5851	3645.292838
5852	3644.358029
5853	3644.331844
5854	3644.035434
5855	3643.726569
5856	3643.165665
5857	3642.090321
5858	3641.873632
5859	3640.392228
5860	3638.845906
5861	3638.836994
5862	3638.673462
5863	3637.835043
5864	3637.502073
5865	3636.949063
5866	3636.444067
5867	3636.424694
5868	3636.183132
5869	3635.439686
5870	3635.230648
5871	3634.617872
5872	3634.251261
5873	3632.220725
5874	3631.365188
5875	3630.346706
5876	3630.161613
5877	3629.89078
5878	3629.762664
5879	3628.606568
5880	3628.392599
5881	3627.811372
5882	3626.755538
5883	3625.710671
5884	3624.93696
5885	3623.895817
5886	3622.916219
5887	3622.78856
5888	3622.000701
5889	3621.896249
5890	3621.063017
5891	3620.78629
5892	3620.56096
5893	3620.403882
5894	3620.333136
5895	3620.313916
5896	3620.210027
5897	3620.161335
5898	3618.528384
5899	3618.148552
5900	3617.98591
5901	3616.641897
5902	3616.500948
5903	3615.997142
5904	3614.3704
5905	3613.383004
5906	3612.975842
5907	3612.957161
5908	3612.662953
5909	3611.31662
5910	3610.161597
5911	3608.682821
5912	3607.67819
5913	3607.175884
5914	3606.87913
5915	3605.873823
5916	3605.842122
5917	3605.447793
5918	3604.813096
5919	3604.804387
5920	3604.757281
5921	3604.738677
5922	3604.03471
5923	3602.553389
5924	3602.067354
5925	3601.082684
5926	3599.634065
5927	3599.103782
5928	3598.815025
5929	3598.247465
5930	3598.129549
5931	3597.325094
5932	3597.162709
5933	3596.20673
5934	3595.904937
5935	3595.665953
5936	3595.400526
5937	3594.60526
5938	3592.266579
5939	3591.817765
5940	3591.048871
5941	3590.596568
5942	3589.960357
5943	3589.951442
5944	3589.729955
5945	3589.721274
5946	3589.588679
5947	3589.35555
5948	3588.67154
5949	3588.147804
5950	3587.781458
5951	3586.621
5952	3586.341435
5953	3586.050051
5954	3585.035297
5955	3584.736173
5956	3584.366253
5957	3583.88198
5958	3583.38787
5959	3581.963772
5960	3581.677851
5961	3579.095585
5962	3578.899043
5963	3578.179381
5964	3577.966117
5965	3577.366532
5966	3577.349348
5967	3576.141502
5968	3574.868233
5969	3574.732115
5970	3574.668082
5971	3574.373676
5972	3574.223259
5973	3574.141212
5974	3573.308824
5975	3572.379891
5976	3571.748738
5977	3570.434888
5978	3569.275222
5979	3569.120896
5980	3568.835291
5981	3567.335819
5982	3565.121946
5983	3564.273156
5984	3563.998865
5985	3563.851691
5986	3563.511179
5987	3562.533662
5988	3562.003222
5989	3560.250229
5990	3559.894751
5991	3559.784631
5992	3559.653584
5993	3558.527353
5994	3558.149432
5995	3556.923196
5996	3556.719785
5997	3555.956854
5998	3555.757306
5999	3555.610578
6000	3555.214444
6001	3554.603394
6002	3553.33253
6003	3551.520683
6004	3550.583315
6005	3550.49845
6006	3548.369152
6007	3546.633318
6008	3546.412005
6009	3546.381732
6010	3546.063376
6011	3544.824031
6012	3544.649906
6013	3543.837497
6014	3543.222068
6015	3543.073161
6016	3542.742577
6017	3542.527449
6018	3542.372054
6019	3541.741517
6020	3541.694666
6021	3540.605911
6022	3540.349063
6023	3538.550512
6024	3538.385717
6025	3537.78637
6026	3537.089795
6027	3536.707403
6028	3536.531227
6029	3536.424402
6030	3535.661457
6031	3534.388977
6032	3534.154948
6033	3533.85532
6034	3532.778352
6035	3532.451153
6036	3531.813891
6037	3531.09287
6038	3530.84348
6039	3528.997834
6040	3527.328459
6041	3526.119391
6042	3525.09083
6043	3524.606608
6044	3524.546838
6045	3524.405313
6046	3524.37871
6047	3524.112082
6048	3524.067605
6049	3523.180397
6050	3522.489766
6051	3522.257538
6052	3522.0871
6053	3520.642989
6054	3520.370467
6055	3520.16952
6056	3519.910967
6057	3519.508286
6058	3519.264108
6059	3517.675188
6060	3517.613626
6061	3517.489222
6062	3515.313593
6063	3514.480333
6064	3514.455199
6065	3514.349582
6066	3512.363602
6067	3512.20142
6068	3511.399665
6069	3511.260654
6070	3510.391781
6071	3510.30027
6072	3509.698166
6073	3509.561851
6074	3509.02976
6075	3508.907103
6076	3508.644276
6077	3507.742158
6078	3507.172086
6079	3505.88196
6080	3505.529165
6081	3505.333308
6082	3504.839822
6083	3503.125784
6084	3503.102064
6085	3502.697566
6086	3502.493517
6087	3502.143465
6088	3499.866447
6089	3499.806133
6090	3499.4876
6091	3499.42445
6092	3499.362248
6093	3498.739128
6094	3497.783635
6095	3496.958519
6096	3496.823111
6097	3495.408022
6098	3494.921254
6099	3493.310539
6100	3491.585605
6101	3491.505056
6102	3490.261856
6103	3490.026892
6104	3489.821668
6105	3489.350394
6106	3487.971984
6107	3486.844835
6108	3486.667321
6109	3484.234271
6110	3483.289044
6111	3482.78609
6112	3482.534553
6113	3480.189107
6114	3479.713842
6115	3479.626655
6116	3479.102499
6117	3476.070581
6118	3476.047915
6119	3475.640342
6120	3475.300818
6121	3475.14108
6122	3475.085423
6123	3473.448325
6124	3473.384603
6125	3473.362914
6126	3472.90227
6127	3472.786293
6128	3471.548158
6129	3471.491191
6130	3471.009218
6131	3470.67983
6132	3469.12932
6133	3468.810855
6134	3467.756197
6135	3467.51359
6136	3467.179292
6137	3466.897174
6138	3465.597843
6139	3465.275177
6140	3465.028942
6141	3464.583746
6142	3464.261193
6143	3463.45507
6144	3463.144142
6145	3462.930799
6146	3462.623367
6147	3461.263045
6148	3459.208487
6149	3456.117095
6150	3455.649428
6151	3455.006026
6152	3453.911308
6153	3453.183644
6154	3451.693658
6155	3450.732155
6156	3450.283989
6157	3449.693922
6158	3449.354499
6159	3449.163485
6160	3447.561795
6161	3446.576827
6162	3445.932155
6163	3445.191756
6164	3444.671234
6165	3444.279788
6166	3442.314832
6167	3442.076126
6168	3441.512366
6169	3440.07736
6170	3439.859161
6171	3438.850597
6172	3438.788886
6173	3438.425236
6174	3438.094845
6175	3437.47402
6176	3436.292257
6177	3436.061324
6178	3435.426662
6179	3435.196406
6180	3434.483259
6181	3434.328848
6182	3433.46897
6183	3433.17065
6184	3433.041065
6185	3433.029612
6186	3432.741804
6187	3431.892584
6188	3431.464867
6189	3431.252096
6190	3429.378514
6191	3429.03117
6192	3428.580535
6193	3428.391996
6194	3427.725746
6195	3427.216669
6196	3426.324082
6197	3426.165733
6198	3424.741573
6199	3424.730975
6200	3424.612554
6201	3424.368006
6202	3424.184467
6203	3423.39522
6204	3422.779312
6205	3422.188247
6206	3421.848034
6207	3421.567089
6208	3421.510167
6209	3421.095491
6210	3420.460777
6211	3419.647435
6212	3418.455009
6213	3416.798713
6214	3415.700321
6215	3415.338825
6216	3415.215998
6217	3413.580413
6218	3412.767764
6219	3411.741446
6220	3410.187705
6221	3409.752252
6222	3409.484593
6223	3408.831076
6224	3407.977847
6225	3406.723599
6226	3406.546574
6227	3406.064494
6228	3405.565551
6229	3405.303489
6230	3404.812934
6231	3404.466931
6232	3402.194817
6233	3401.602007
6234	3401.383946
6235	3401.356804
6236	3401.200261
6237	3401.013886
6238	3400.899091
6239	3399.303536
6240	3398.017373
6241	3397.936274
6242	3397.678204
6243	3397.006343
6244	3396.497206
6245	3396.083297
6246	3394.921107
6247	3393.571659
6248	3391.208139
6249	3390.661583
6250	3389.169481
6251	3388.29119
6252	3387.715118
6253	3386.891116
6254	3386.63498
6255	3386.132205
6256	3385.317182
6257	3383.00276
6258	3382.248958
6259	3381.295881
6260	3380.046396
6261	3379.538224
6262	3379.229358
6263	3377.92905
6264	3376.492025
6265	3376.014972
6266	3375.69015
6267	3375.603041
6268	3374.559447
6269	3374.145412
6270	3373.058997
6271	3372.645461
6272	3372.1709
6273	3371.926429
6274	3371.18899
6275	3371.020525
6276	3370.769434
6277	3370.533151
6278	3370.066172
6279	3369.578992
6280	3369.293939
6281	3368.991118
6282	3368.502054
6283	3368.272881
6284	3368.056443
6285	3367.938309
6286	3367.694123
6287	3367.298898
6288	3367.01685
6289	3366.507377
6290	3366.052237
6291	3365.968279
6292	3365.504977
6293	3363.865683
6294	3363.132748
6295	3362.319151
6296	3360.142123
6297	3358.786693
6298	3358.710674
6299	3356.453545
6300	3356.307815
6301	3356.193983
6302	3355.679288
6303	3353.397732
6304	3352.203826
6305	3352.082582
6306	3351.147951
6307	3349.685089
6308	3348.850935
6309	3348.376844
6310	3348.099959
6311	3347.88691
6312	3346.497609
6313	3346.033933
6314	3344.834056
6315	3344.638435
6316	3344.366672
6317	3343.906634
6318	3343.769832
6319	3343.637052
6320	3343.022643
6321	3342.574732
6322	3342.375031
6323	3342.107166
6324	3341.902415
6325	3340.733995
6326	3339.954778
